Estoy trabajando en,Dónde estás trabajando,Tipo de contrato,Salario mensual o retiro BRUTO (en tu moneda local),Salario mensual o retiro NETO (en tu moneda local),Pagos en dólares,¿Cuál fue el último valor de dólar que tomaron?,¿Qué tan conforme estás con tu sueldo?,Cómo creés que está tu sueldo con respecto al último semestre,Recibís algún tipo de bono,A qué está atado el bono,¿Tuviste ajustes por inflación durante 2020?,¿De qué % fue el ajuste total?,¿En qué mes fue el último ajuste?,Trabajo de,Años de experiencia,Años en la empresa actual,Años en el puesto actual,¿Gente a cargo?,Plataformas,Lenguajes de programación o tecnologías.,"Frameworks, herramientas y librerías",Bases de datos,QA / Testing,IDEs,Cantidad de personas en tu organización,Actividad principal,¿La recomendás como un buen lugar para trabajar?,¿Cómo calificás las políticas de diversidad e inclusión?,Beneficios extra,¿Salir o seguir contestando?,Nivel de estudios alcanzado,Estado,Carrera,Universidad,Realizaste cursos de especialización,¿Contribuís a proyectos open source?,¿Programás como hobbie?,¿Salir o seguir contestando?,¿Tenés guardias?,Cuánto cobrás por guardia,"¿Porcentaje, bruto o neto?",¿Salir o seguir contestando?,¿Sufriste o presenciaste situaciones de violencia laboral?,Identidad sexual,¿Tenés algún tipo de discapacidad?,¿Sentís que esto te dificultó el conseguir trabajo?,¿Salir o seguir contestando?,¿Cómo venís llevando la cuarentena?,¿Tenés hijos/as menores de edad?,¿Con cuántas personas estás conviviendo?,¿Con quiénes convivís?,¿Tenés un espacio dedicado para el trabajo?,¿Tenés que compartir tu equipo de trabajo con alguien?,¿Qué tipo de cuarentena hiciste / estás haciendo?,¿Cambió tu situación laboral a raíz de la pandemia?,¿Qué tanto sentís que te está apoyando tu empresa/organización en esta situación?,¿Cómo se vio afectada tu empresa/organización?,¿Instauraron algún beneficio nuevo?,Tengo,Me identifico
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,120000,100000,,,2,1,De uno a tres sueldos,Performance individual,Dos,34,12,Business Analyst,20,7,7,0,"Linux, Windows Server",".NET, C, C#, CSS, HTML, Java, Javascript, PHP, SQL, VBA",jQuery,"IBM Db2, Microsoft SQL Server, MySQL, Oracle, PostgreSQL, SQLite","Postman, SoapUI","Android Studio, Eclipse, NetBeans, Visual Studio",2001-5000,Otras industrias,7,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Varón Cis
Argentina,Chubut,Remoto (empresa de otro país),250000,200000,"Cobro en dólares, Mi sueldo está dolarizado (pero cobro en moneda local)",83,3,3,No,No recibo bono,No,0,0,Developer,8,8,8,0,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, Linux","CSS, Go, HTML, Python, SQL","Bootstrap, Django, Flask, jQuery, Node.js, Vue.js","Cassandra, ElasticSearch, Google Cloud Storage, MongoDB, PostgreSQL, Redis, SQLite","Puppeteer, Selenium","Atom, PyCharm, Vim, Visual Studio Code",1-10,Producto basado en Software,7,9,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,145000,,,,3,3,Un sueldo,Performance individual,Tres,35,12,Responsable de IT,18,0,0,0,Windows Server,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,2001-5000,Otras industrias,8,9,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Informática,Universidad Siglo 21,No,No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En un trabajo anterior,Heterosexual,,,Quiero responder más preguntas,3,1,2,"Pareja, Hijos/as (tiempo completo)",Sí,Sí,3,Decidí buscar otro trabajo,3,Frenaron las contrataciones,Ninguna de las anteriores,42,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,152290,102212,Mi sueldo está dolarizado (pero cobro en moneda local),83.25,3,3,Un sueldo,Performance de la compañía,Tres,25,8,Developer,4,3,3,2,"Firebase, Windows Server",Javascript,React.js,Ninguna de las anteriores,Ninguna de las anteriores,"Android Studio, Visual Studio Code, Xcode",101-200,Producto basado en Software,8,8,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",Quiero responder más preguntas,Universitario,Completado,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,4,0,1,Pareja,No,No,3,No,7,"No la afectó, Se vio beneficiada","Clases de meditación, Clases de yoga, Días libres extras, Pago de abono de Internet, Envio de silla y monitor",25,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,120000,100000,,,4,3,De uno a tres sueldos,Performance de la compañía,Tres,40,10,Developer,7,1,1,0,"Docker, Firebase, Google Cloud Platform/App Engine, Kubernetes, Linux, Serverless","Bash/Shell, CSS, Javascript, Kotlin, Objective-C, SQL, Swift, TypeScript","Flutter, Node.js, React.js, SwiftUI, WordPress, Koa","Google Cloud Storage, PostgreSQL, Redis","Cucumber, XCTest, Selenium, Mocha","Android Studio, IntelliJ, Visual Studio Code, WebStorm, XCode",51-100,Servicios / Consultoría de Software / Digital,10,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias), Aumentos por inflación siguiendo el nro oficial cada 4 meses o cuando la inflación alcanza el 15% lo que ocurra primero",Quiero responder más preguntas,Universitario,En curso,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Sí, los pagó un empleador",Sí,Sí,Quiero responder más preguntas,No,0,Neto,Quiero responder más preguntas,En un trabajo anterior,Heterosexual,,No,Quiero responder más preguntas,3,0,1,Pareja,Sí,No,3,"Cambié de trabajo, pero no por la pandemia",10,"Cerró oficinas, Se vio beneficiada, Pasamos a un esquema 100% remoto","Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Días libres extras, Pago de abono de celular",26,Varón Cis
Argentina,Chubut,Part-Time,"39648,95",32363,,,2,2,No,No recibo bono,No,0,0,HelpDesk,7,4,4,0,Linux,"Javascript, PHP, SQL","Laravel, WordPress","MySQL, PostgreSQL",Visual Studio Coded UI,"Sublime Text, Visual Studio Code",11-50,Servicios / Consultoría de Software / Digital,6,5,"Capacitaciones y/o cursos, Estacionamiento gratuito / subvencionado, Viáticos",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Sistemas de Información,UNPSJB - Universidad Nacional de la Patagonia San Juan Bosco,No,No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,En mi trabajo actual,Heterosexual,,,Quiero responder más preguntas,3,0,2,Familia de origen (madre/padre/hermanos/as),Sí,No,2,No,7,"Bajaron los sueldos o pagan parte, Nos obligaron a tomarnos vacaciones, Redujeron horarios de trabajo, e implementaron ""grupos de trabajo"" para ir rotando el personal",Ninguna de las anteriores,25,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,170000,120000,,,3,3,Un sueldo,Performance grupal,Uno,15,6,Product Manager,8,1,0,0,Amazon Web Services,"PHP, Python",React.js,PostgreSQL,Puppeteer,Sublime Text,201-500,Producto basado en Software,7,5,"Abono de celular, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,90253.63,71244.86,,,3,3,Un sueldo,Performance de la compañía,Uno,28,10,DBA,6,23,6,0,Linux,Python,Flask,PostgreSQL,Ninguna de las anteriores,"Vim, Visual Studio Code",2001-5000,Otras industrias,6,6,Ninguna de las anteriores,Quiero responder más preguntas,Universitario,En curso,Analista Programador Universitario,UNLP - Universidad Nacional de La Plata,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,"Sí, pasiva",0,Bruto,Quiero responder más preguntas,En mi trabajo actual,Heterosexual,,,Quiero responder más preguntas,2,0,1,Pareja,Sí,No,3,No,3,No la afectó,Ninguna de las anteriores,42,Varón Cis
Argentina,Santa Fe,Full-Time,42298.45,43705,,,2,1,No,No recibo bono,Uno,20,10,Developer,20,10,5,0,"Azure, Linux, Windows Server",".NET, C#, Javascript, SQL, VB6",.NET Core,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Postman,"Notepad++, Sublime Text, Vi, Vim, Visual Studio, Visual Studio Code",11-50,Otras industrias,6,3,Horarios flexibles,Quiero responder más preguntas,Terciario,Completado,Analista Programador,ISP Nº23,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,"Sí, pasiva",0,Neto,Quiero responder más preguntas,En mi trabajo actual,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,44,Varón Cis
Argentina,Mendoza,Full-Time,267000,155000,,,3,2,Menos de un sueldo,Performance de la compañía,Tres,45,10,Project Leader,10,2,1,5,"Amazon Web Services, Docker","Go, Groovy, Java, SQL","Spark, Spring","Amazon DynamoDB, Cassandra, ElasticSearch, Google Cloud Storage, MySQL, Teradata","JUnit, Postman","IntelliJ, Sublime Text",10001+,Producto basado en Software,6,10,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Completado,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,No,No,Quiero responder más preguntas,"Sí, activa",0,Neto,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,2,3,4,"Pareja, Hijos/as (tiempo completo)",No,No,4,No,8,Se vio beneficiada,"Clases de meditación, Clases de yoga, Compra de accesorios (escritorio, monitor, teclado, mouse, etc)",34,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,199000,150000,Cobro parte de mi sueldo en otro país,87,2,3,Un sueldo,Performance individual,Dos,30,11,Architect,6,6,0,1,"Amazon Web Services, Docker","C#, Go, Javascript, Python",".NET Core, Flask, Node.js","MongoDB, PostgreSQL",TFS,"IPython / Jupyter, Visual Studio Code",501-1000,Servicios / Consultoría de Software / Digital,7,6,"Clases de idiomas, Horarios flexibles",Quiero responder más preguntas,Universitario,En curso,Licenciatura en Sistemas de Información,UNLP - Universidad Nacional de La Plata,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,3,0,1,Pareja,No,No,3,No,6,"No la afectó, Se vio beneficiada","Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Días libres extras, Pago de abono de Internet",28,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,110000,84000,,,2,2,Menos de un sueldo,Performance de la compañía,Tres,34,12,Developer,4,1,1,0,"Docker, Linux","CSS, HTML, Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Hibernate, Spring",Oracle,JUnit,"Eclipse, Visual Studio Code",201-500,Otras industrias,6,6,Vacaciones flexibles (adicionales a las reglamentarias),Quiero responder más preguntas,Universitario,En curso,Licenciatura en Sistemas de Información,UNLP - Universidad Nacional de La Plata,No,Sí,Sí,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,28,Varón Cis
México,,Full-Time,54000,,,,3,3,No,No recibo bono,No,0,0,SysAdmin / DevOps / SRE,5,1,1,0,"Amazon Web Services, Azure, Docker, Google Cloud Platform/App Engine, Linux, OpenStack, VMWare","Bash/Shell, HTML, PHP, Python, SQL","Drupal, jQuery, WordPress","MariaDB, MongoDB, MySQL, Oracle, Percona XtraBackup, Percona XtraDB Cluster",Ninguna de las anteriores,"IPython / Jupyter, Vi, Vim, Xcode",5001-10000,Servicios / Consultoría de Software / Digital,10,10,"Capacitaciones y/o cursos, Clases de idiomas, Estacionamiento gratuito / subvencionado, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,90000,75000,,,3,2,No,No recibo bono,Uno,5,4,Business Analyst,20,3,6,0,Windows Server,".NET, C#, Python, R, SQL",Ninguno de los anteriores,Microsoft SQL Server,"Postman, Visual Studio Coded UI","IPython / Jupyter, RStudio, Visual Studio",1001-2000,Otras industrias,6,10,Ninguna de las anteriores,Quiero responder más preguntas,Universitario,Completado,Licenciatura en Sistemas de Información,UBA - Universidad de Buenos Aires,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,"Sí, pasiva",0,Neto,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,3,1,2,"Pareja, Hijos/as (tiempo completo)",No,Sí,3,No,9,"Despidió a algunas personas, Bajaron los sueldos o pagan parte",Ninguna de las anteriores,47,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,181500,151000,,,3,3,No,No recibo bono,Dos,30,12,Developer,9,1,1,0,Linux,"CSS, Javascript, PHP, TypeScript","Bootstrap, React.js, Symfony",MySQL,Ninguna de las anteriores,Visual Studio Code,51-100,Servicios / Consultoría de Software / Digital,8,8,Ninguna de las anteriores,Quiero responder más preguntas,Universitario,Completado,Ingeniería en Sistemas de Información,UCALP (Universidad Catolica La Plata),No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,4,0,2,Familia de origen (madre/padre/hermanos/as),No,No,2,No,8,No la afectó,Ninguna de las anteriores,31,Varón Cis
Argentina,GBA,Full-Time,112000,85000,,,3,2,Menos de un sueldo,Votado por decisión colectiva.,Tres,34,12,Developer,2,1,1,0,Ninguna de las anteriores,Java,"Angular, Bootstrap, Spring","MySQL, Oracle",JUnit,Eclipse,1001-2000,Otras industrias,7,5,Ninguna de las anteriores,Quiero responder más preguntas,Universitario,Completado,Licenciatura en Sistemas de Información,UNLP - Universidad Nacional de La Plata,No,No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,2,Familia de origen (madre/padre/hermanos/as),No,No,3,No,9,No la afectó,Ninguna de las anteriores,27,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,222000,144000,,,3,3,De uno a tres sueldos,Mix de las anteriores,Tres,34,12,Project Manager,18,10,3,2,"Azure, Linux, Windows Server",".NET, C++, HTML, SQL","Angular, Bootstrap, Drupal, WordPress, Umbraco CMS","Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Ninguna de las anteriores,Visual Studio Code,10001+,Otras industrias,9,9,"Abono de celular, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad / maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",Quiero responder más preguntas,Posgrado,Completado,Licenciatura en Sistemas de Información,UNNOBA - Universidad Nacional del Noroeste de la Provincia de Buenos Aires,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Quiero responder más preguntas,"Sí, pasiva",0,Neto,Quiero responder más preguntas,En un trabajo anterior,Heterosexual,,,Quiero responder más preguntas,4,2,3,Pareja,No,No,4,No,5,"Despidió a algunas personas, Frenaron las contrataciones",Ninguna de las anteriores,40,Prefiero no decir
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,47000,39000,,,1,1,No,No recibo bono,Uno,15,11,SysAdmin / DevOps / SRE,14,7,4,0,"Docker, Linux, VMWare, Windows Server","Bash/Shell, C, HTML, SQL, VBA","jQuery, React.js","MariaDB, Microsoft SQL Server, MySQL, PostgreSQL",Ninguna de las anteriores,"Atom, Nano, Notepad++, Sublime Text, Vi, Visual Studio Code",2001-5000,Otras industrias,6,5,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Ingeniería en Telecomunicaciones,UTN - Universidad Tecnológica Nacional,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,4,1,2,"Pareja, Hijos/as (tiempo completo)",Sí,Sí,3,No,8,No la afectó,Ninguna de las anteriores,38,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,147980,106113,Cobro parte de mi sueldo en otro país,,3,3,No,No recibo bono,Tres,76.25,9,Developer,3,3,3,0,"Amazon Web Services, Docker, Firebase, Linux, Serverless","Go, Javascript, PHP, Python",Node.js,"Amazon DynamoDB, Amazon RDS/Aurora, MySQL, Redis","Mocha, PHPUnit",Visual Studio Code,101-200,Producto basado en Software,8,9,"Capacitaciones y/o cursos, Horarios flexibles",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Varón Cis
Argentina,Provincia de Buenos Aires,Full-Time,100920,99000,Mi sueldo está dolarizado (pero cobro en moneda local),84.1,3,3,Un sueldo,Aguinaldo,No,0,0,QA / Tester,4,4,4,0,"Docker, Heroku","Javascript, Ruby","Rails, React.js",PostgreSQL,Cypress,Visual Studio Code,11-50,Servicios / Consultoría de Software / Digital,7,7,Clases de idiomas,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,73000,58000,,,2,2,No,No recibo bono,No,0,0,Developer,3,2,2,0,"Amazon Web Services, Linux",Python,Django,PostgreSQL,pytest,"Atom, PyCharm, Sublime Text",1-10,Otras industrias,5,4,Ninguna de las anteriores,Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,55000,45000,,,2,2,No,No recibo bono,Uno,10,10,QA / Tester,3,3,3,0,Ninguna de las anteriores,SQL,Ninguno de los anteriores,Oracle,SoapUI,"Notepad++, Sublime Text, Visual Studio Code",1001-2000,Servicios / Consultoría de Software / Digital,3,8,"Capacitaciones y/o cursos, Horarios flexibles",Quiero responder más preguntas,Universitario,En curso,Ingeniería en Computación,UAI - Universidad Abierta Interamericana,"Sí, de forma particular",No,Sí,Quiero responder más preguntas,"Sí, pasiva",1,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,2,Familia de origen (madre/padre/hermanos/as),Sí,No,3,En busca de un nuevo trabajo,9,No la afectó,Ninguna de las anteriores,22,Varón Cis
Argentina,Santa Fe,Full-Time,107000,90000,,,2,1,No,No recibo bono,No,0,0,Designer,6,3,1,5,Rpa,".NET, ABAP, HTML, SQL, VBA",WordPress,"Microsoft SQL Server, MongoDB, MySQL",Test Complete,RStudio,201-500,Otras industrias,7,9,"Abono de celular, Comidas pagas / subvencionadas, Lactario en la oficina, Licencia de paternidad / maternidad extendida",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Mujer Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,108000,83000,,,2,2,No,No recibo bono,Uno,7,11,SysAdmin / DevOps / SRE,15,6,13,1,"Amazon Web Services, *BSD, Linux, Windows Server","Bash/Shell, C, CSS, HTML, Java",Ninguno de los anteriores,"MariaDB, Microsoft SQL Server, MySQL, PostgreSQL",Ninguna de las anteriores,"Eclipse, Vim, Visual Studio Code, Geany",201-500,Otras industrias,7,1,"Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",Ya colaboré lo suficiente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,Varón Cis
Argentina,GBA,Full-Time,74500,61835,,,3,3,No,No recibo bono,Uno,14,8,SysAdmin / DevOps / SRE,8,0,0,0,"Amazon Web Services, Docker, Linux",Ninguno de los anteriores,Ninguno de los anteriores,"MariaDB, MongoDB, MySQL, Redis",Postman,"PyCharm, Visual Studio Code",11-50,Producto basado en Software,10,10,"Abono de celular, Capacitaciones y/o cursos, Horarios flexibles",Quiero responder más preguntas,Universitario,Completado,Ingeniería en Informática,Colegio Universitario Francis de Miranda - Venezuela,"Sí, de forma particular",Sí,No,Quiero responder más preguntas,No,0,Bruto,Quiero responder más preguntas,Jamás,Heterosexual,,,Ya colaboré lo suficiente,,,,,,,,,,,,28,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,275000,200000,,,3,3,No,No recibo bono,Dos,60,10,Manager / Director,17,1,0,12,Ninguna de las anteriores,Ninguno de los anteriores,VTEX,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,101-200,Producto basado en Software,7,9,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,"Sí, de forma particular, Sí, los pagó un empleador",No,No,Quiero responder más preguntas,No,0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,,Quiero responder más preguntas,3,0,1,Pareja,Sí,No,3,No,5,No la afectó,Ninguna de las anteriores,41,Varón Cis
Argentina,Ciudad Autónoma de Buenos Aires,Full-Time,547000,400000,"Cobro parte de mi sueldo en otro país, Mi sueldo está dolarizado (pero cobro en moneda local)",90,3,3,De uno a tres sueldos,Performance de la compañía,No,0,0,Manager / Director,14,3,2,20,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, IBM Cloud / Watson, Kubernetes, Linux","Bash/Shell, Python",Ninguno de los anteriores,"Amazon RDS/Aurora, Cassandra, ElasticSearch, PostgreSQL",Ninguna de las anteriores,Ninguno de los anteriores,201-500,Producto basado en Software,9,10,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Estacionamiento gratuito / subvencionado, Horarios flexibles, Lactario en la oficina, Licencia de paternidad / maternidad extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",Quiero responder más preguntas,Universitario,Incompleto,Ingeniería en Informática,,"Sí, de forma particular, Sí, los pagó un empleador",No,No,Quiero responder más preguntas,"Sí, pasiva",0,Porcentaje de mi sueldo,Quiero responder más preguntas,Jamás,Heterosexual,,No,Quiero responder más preguntas,2,1,2,"Pareja, Hijos/as (tiempo completo)",No,No,3,No,9,No la afectó,"Almuerzo o delivery de snacks/bebidas (saludables o para after office), Clases de gimnasia, Clases de meditación, Clases de yoga, Compra de accesorios (escritorio, monitor, teclado, mouse, etc), Pago de abono de celular",35,Varón Cis
